Rndrng_NPI,Rndrng_Prvdr_Last_Org_Name,Rndrng_Prvdr_First_Name,Rndrng_Prvdr_MI,Rndrng_Prvdr_Crdntls,Rndrng_Prvdr_Gndr,Rndrng_Prvdr_Ent_Cd,Rndrng_Prvdr_St1,Rndrng_Prvdr_St2,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,Rndrng_Prvdr_Cntry,Rndrng_Prvdr_Type,Rndrng_Prvdr_Mdcr_Prtcptg_Ind,HCPCS_Cd,HCPCS_Desc,HCPCS_Drug_Ind,Place_Of_Srvc,Tot_Benes,Tot_Srvcs,Tot_Bene_Day_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Avg_Mdcr_Stdzd_Amt
1255337671,Glinick,Stephen,E,MD,M,I,593 Eddy St Bldg Apc -10,,Providence,RI,44,2903,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,95044,Application of allergenic extract skin patch with reaction analysis,N,O,12,884.0,15,12.524886878,5.9099095023,4.6465837104,4.2816176471
1255345419,Washington,Carl,V,M.D.,M,I,1951 Clairmont Rd,,Decatur,GA,13,30033,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,82,104.0,104,252.0,99.97,72.185096154,70.989807692
1255347779,Dannenberg,Michael,J,MD,M,I,177 Main Street,,Huntington,NY,36,11743,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10060,Drainage of abscess,N,O,34,36.0,36,511.0,153.16083333,119.17777778,94.048888889
1255349288,Bhatia,Neal,D,MD,M,I,9025 Balboa Avenue,Suite 105,San Diego,CA,6,92123,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,17000,Destruction of skin growth,N,O,15,18.0,18,141.66666667,71.788888889,57.429444444,51.333333333
1255352647,Roddey,Patricia,K,MD,F,I,6060 Piedmont Row Dr S Fl 6,,Charlotte,NC,37,28287,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,167,184.0,184,266.0,92.098478261,62.570543478,64.970869565
1255355079,Gibstine,Connie,F,M.D.,F,I,3009 N Ballas Rd,Ste. 208b,Saint Louis,MO,29,63131,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10061,Drainage of multiple abscess,N,O,15,16.0,16,285.0,212.6,163.561875,163.491875
1255356119,Gottesfeld,Ellis,J,MD,M,I,7730 Boynton Beach Blvd,#4,Boynton Beach,FL,12,33437,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,191,262.0,262,136.0,107.80389313,76.257900763,73.574198473
1255356184,Sabetta,Julia,,M.D.,F,I,4 Dearfield Dr,Suite 203,Greenwich,CT,9,6831,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,N,99214,"Established patient outpatient visit, total time 30-39 minutes",N,O,23,24.0,24,152.08625,132.94833333,102.89,99.45875
1255359733,Applegarth,William,G,M.D.,M,I,505 Silhavy Rd,Suite 800,Valparaiso,IN,18,46383,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,199,229.0,229,210.0,90.955327511,69.749737991,75.03790393
1255366654,Nemeth,Albert,J,M.D.,M,I,3165 N Mcmullen Booth Rd,C-2,Clearwater,FL,12,33761,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,28,32.0,32,195.0,102.2,68.6434375,70.663125
1255366977,Basuk,Pamela,,MD,F,I,2011 Union Blvd,Suite 1,Bay Shore,NY,36,11706,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10040,Acne surgery,N,O,29,32.0,32,275.0,146.6521875,110.703125,86.740625
1255370904,Hines,Yvonne,C,M.D.,F,I,555 Pleasant St,Suite 106,Attleboro,MA,25,2703,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11000,"Removal of inflamed or infected skin, up to 10% of body surface",N,O,21,27.0,27,294.0,58.036666667,46.428888889,43.67
1255371670,Gammons,Joanna,,D.O.,F,I,713 N Main St,,Royal Oak,MI,26,48067,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10060,Drainage of abscess,N,O,29,40.0,40,161.0,127.44575,101.328,97.1455
1255376075,Shavin,Joel,S,MD,M,I,2383 Pate St,,Snellville,GA,13,30078,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,203,241.0,241,244.27294606,103.43012448,72.007261411,70.411701245
1255376711,Zaulyanov Scanlan,Larissa,,MD,F,I,13550 Jog Road,S. D201,Delray Beach,FL,12,33446,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,16,20.0,20,208.75,108.01,86.41,83.44
1255377958,Neubauer,Karen,E,DO,F,I,11550 Granada Ln,,Leawood,KS,20,66211,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,192,221.0,221,334.95,88.885837104,61.97361991,67.110950226
1255379533,Bryan,Matthew,E,MD,M,I,28 Medical Ridge Dr,,Greenville,SC,45,29605,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,136,176.0,176,98.176875,87.951363636,63.562784091,68.368068182
1255382701,Bryant,David,,M.D.,M,I,1215 Eagles Landing Pkwy,Suite 205,Stockbridge,GA,13,30281,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11301,"Shaving of 0.6 centimeters to 1.0 centimeters skin growth of the trunk, arms, or legs",N,O,65,69.0,68,250.0,65.453768116,45.888405797,45.16942029
1255383436,Canova,Erica,P,M.D,F,I,120 Nw 76th Dr,,Gainesville,FL,12,32607,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,502,619.0,619,285.78424879,88.35358643,65.614038772,66.618836834
1255385498,Banda,Clement,S,M.D.,M,I,7120 Minstrel Way,Suite 103,Columbia,MD,24,21045,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,93923,"Ultrasound study of arteries of both arms and legs, complete",N,O,13,13.0,13,638.0,147.46,116.66615385,103.77153846
1255386827,Reding,Eric,L,MD,M,I,3315 Kethley Rd,,Shawnee,OK,40,74804,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,F,304,329.0,329,93.105775076,29.716231003,21.01100304,21.665957447
1255387585,Abele,Matthew,K,M.D.,M,I,2700 10th Ave S,Suite 501,Birmingham,AL,1,35205,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,166,192.0,192,109.35,81.20296875,60.83921875,66.841875
1255388310,Poinsette,Leslie,H,MD,F,I,28 Medical Ridge Dr,,Greenville,SC,45,29605,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,285,341.0,341,106.19624633,83.437243402,61.477038123,66.576422287
1255389102,Achtman,Daniel,S,M.D.,M,I,2301 Coit Rd,Suite D,Plano,TX,48,75075,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10040,Acne surgery,N,O,25,27.0,27,239.81481481,109.99962963,84.62,86.783333333
1255389425,Slater-Freedberg,Jill Rebecca,,M.D.,F,I,57 Bedford Street,Lexington Waltham Dermatology,Lexington,MA,25,2420,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,58,60.0,60,220.0,122.818,96.8495,81.367166667
1255390985,Kagen,Mark,H,M.D.,M,I,7331 Gladiolus Drive,,Fort Myers,FL,12,33908,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,304,344.0,344,222.73837209,102.45186047,68.752761628,66.239418605
1255393641,Maroon,Michele,S,MD,F,I,16 Woodbine Lane,,Danville,PA,42,17822,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,176,180.0,180,259.46666667,27.411944444,19.709222222,19.920777778
1255395067,Rodgers,Timothy,,,M,I,3880 Parkwood Blvd,Suite 102,Frisco,TX,48,75034,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,130,147.0,147,178.83564626,97.916258503,70.123469388,72.03462585
1255395539,Anhalt,Grant,J,M.D.,M,I,601 N Caroline St,,Baltimore,MD,24,21287,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,F,20,22.0,22,274.0,35.098636364,26.078181818,24.73
1255398418,Sicard,Fausto,A,MD,M,I,4825 Munson St Nw,,Canton,OH,39,44718,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11104,Punch biopsy of single skin lesion,N,O,23,23.0,23,160.0,122.0673913,80.51173913,85.445652174
1255401063,Haberman,Abigail,L,MD,F,I,690 Nw Calloway Dr,,Corvallis,OR,41,97330,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11104,Punch biopsy of single skin lesion,N,O,52,62.0,62,258.5483871,124.81983871,78.663709677,84.147258065
1255405783,Vannucci,Stephen,A,MD,M,I,251 Cohasset Rd,Suite 230,Chico,CA,6,95926,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,220,294.0,294,264.0,105.42608844,78.127380952,72.489081633
1255406518,Ye,Zhong,,M.D.,M,I,909 E Grant St,,Macomb,IL,17,61455,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,53,64.0,64,583.0,98.7821875,67.8653125,71.97515625
1255412102,Sami,Naveed,,MD,M,I,9975 Tavistock Lakes Blvd Ste 160,,Orlando,FL,12,32827,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,145,162.0,162,246.3,95.160555556,70.604753086,72.418703704
1255414991,Dahl,Mary,E,MD,F,I,977 Pacific St,Ste A,Monterey,CA,6,93940,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10060,Drainage of abscess,N,O,17,17.0,17,160.0,134.13882353,87.252941176,76.156470588
1255417051,Hogan,Molly,T,MD,F,I,418 West Main Ave,,Brewster,WA,53,98812,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,237,269.0,269,276.48513011,100.43434944,71.661301115,69.102788104
1255418265,Tompkins,Stacy,D,MD,F,I,477 N El Camino Real,C-312,Encinitas,CA,6,92024,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,61,67.0,67,176.59,102.49552239,76.697910448,68.735820896
1255421335,Pham,Diem,Q,D.O.,F,I,3110 Chino Ave Ste 120,,Chino Hills,CA,6,91709,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,24,36.0,36,135.0,81.719722222,63.631666667,58.414166667
1255421475,Florentino,Frances,T,MD,F,I,1002 Williamsburg Way,,Evans,GA,13,30809,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,122,136.0,136,166.85,80.925220588,60.711029412,67.150147059
1255425252,Myers,David,J,M.D.,M,I,680 E Main St,Suite 201,Lehi,UT,49,84043,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,141,169.0,169,166.18343195,86.704260355,61.277455621,63.804023669
1255434742,Johnson,Beverly,A,MD,F,I,1600 Sw Archer Rd,,Gainesville,FL,12,32610,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,136,140.0,140,472.85714286,97.348571429,71.797785714,73.304928571
1255435566,Burgess,Michele,J,MD,F,I,1733 N Harlem Ave,,Chicago,IL,17,60707,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,16,16.0,16,325.65,108.296875,86.635625,80.823125
1255440228,Davis,Robert,A,MD,M,I,3443 Villa Ln Ste 10,,Napa,CA,6,94558,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,119,132.0,132,150.0,111.51643939,83.698636364,68.602878788
1255442232,Kessler,David,B,D.O.,M,I,70 Grand Ave,,Massapequa,NY,36,11758,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10040,Acne surgery,N,O,93,100.0,100,780.0,140.9487,109.7812,89.2849
1255443925,Defazio,Jennifer,L,MD,F,I,800 Veterans Hwy,,Hauppauge,NY,36,11788,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,315,413.0,413,750.0,126.16779661,93.220072639,74.824527845
1255446506,Soderberg,Milton,D,MD,M,I,1414 W Fair Ave Ste 240,,Marquette,MI,26,49855,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,21,21.0,21,286.83,97.768571429,67.091904762,70.556190476
1255456539,Shahabadi,Shabnam,,MD,F,I,3289 Woodburn Rd,Suite 245,Annandale,VA,51,22003,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,43,51.0,51,245.54117647,119.95352941,83.742745098,67.440980392
1255463725,Arron,Sarah,T,"M.D., PH.D.",F,I,1750 El Camino Real Ste 206,,Burlingame,CA,6,94010,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,24,25.0,25,201.0788,117.9876,94.392,73.4272
1255463733,Goddard,Deborah,,M.D.,F,I,340 Maple St,Suite 203,Marlborough,MA,25,1752,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,206,261.0,261,343.59363985,109.03398467,82.447624521,69.477126437
1255478541,Riemann,Helge,G,MD,M,I,85 Baribeau Dr,Suite #1,Brunswick,ME,23,04011,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,124,131.0,131,210.0,93.970534351,62.518931298,61.002748092
1255507794,Dharamsi,Jennifer,W,M.D.,F,I,3140 Legacy Drive,Suite 110,Frisco,TX,48,75034,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10040,Acne surgery,N,O,20,28.0,28,228.46,112.19035714,78.947142857,81.301071429
1255517041,Galiczynski,Edward,M,D.O.,M,I,2224 W Northern Ave Ste D300,,Phoenix,AZ,04,85021,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,392,647.0,647,133.03081917,90.1425966,65.35820711,66.929258114
1255518205,Masullo,Alfredo,S,MD,M,I,120 Prospect Ave,,Hackensack,NJ,34,07601,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11303,"Shaving of over 2.0 centimeters skin growth of the trunk, arms, or legs",N,O,17,20.0,20,199.176,175.58,124.9685,111.2395
1255524336,Guerrieri,Courtney,B,MD,F,I,833 Chestnut St,Ste 740,Philadelphia,PA,42,19107,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,F,36,38.0,38,92.02,27.510789474,18.856052632,18.060263158
1255534863,Gavino,Alde,C,M.D.,M,I,9073 W State Highway 29 Ste 108,,Liberty Hill,TX,48,78642,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US,Dermatology,Y,10040,Acne surgery,N,O,14,15.0,15,203.34266667,98.140666667,78.714,82.643333333
1255535431,Chirinos,Rodolfo,E,M.D.,M,I,8057 Spyglass Hill Rd,Suite 102,Melbourne,FL,12,32940,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,177,186.0,186,185.58951613,90.469516129,64.750053763,64.64016129
1255535589,Vu,John,R,"MD,PHD",M,I,655 Watkins Mill Rd,,Gaithersburg,MD,24,20879,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,17000,Destruction of skin growth,N,O,13,13.0,13,216.0,66.176923077,40.0,33.476923077
1255542825,Higgins,Heather,J,D.O,F,I,900 Hendersonville Rd Ste 107,,Asheville,NC,37,28803,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,41,46.0,46,106.73673913,92.604565217,70.145652174,73.191304348
1255543971,Bystol,Norman,E,MD,M,I,2732 N Alvernon Way,,Tucson,AZ,04,85712,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,50,50.0,50,173.768,99.1052,66.7814,68.7642
1255545455,Groysman,Vlada,,MD,F,I,2290 Valleydale Rd,Ste 204,Hoover,AL,01,35244,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10060,Drainage of abscess,N,O,34,35.0,35,152.85714286,114.93257143,89.505714286,92.206571429
1255549218,Desai,Snehal,R,M.D.,M,I,3031 W Grand Blvd,Suite 800,Detroit,MI,26,48202,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,25,25.0,25,190.0,94.512,75.6348,73.4248
1255560017,Nguyen,Thao,U,M.D.,F,I,1959 Ne Pacific,Box 3456421,Seattle,WA,53,98195,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,235,248.0,248,212.12096774,96.846370968,68.754435484,67.117137097
1255560967,Paik,Aimee,S,MD,F,I,1033 Los Palos Dr,,Salinas,CA,06,93901,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,89,102.0,102,267.0,100.51882353,79.163529412,69.279509804
1255566394,Gotsiridze,Tinatin,,MD,F,I,730 Weiland Rd,Greece Dermatological Associates,Rochester,NY,36,14626,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,13,15.0,15,189.776,115.76666667,60.044,54.318
1255567269,Strowd,Lindsay,C,MD,F,I,750 Reisterstown Road,Suite 302,Reisterstown,MD,24,21136,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,51,53.0,53,140.8490566,29.634528302,20.93245283,21.376415094
1255568028,Johansen,Naomi,G,MD,F,I,1530 Dr Martin Luther King Jr St N,,St Petersburg,FL,12,33704,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,110,134.0,134,153.43865672,91.903731343,65.899701493,67.624477612
